Ensembl ID	MIM_MORBID ID
ENSG00000106052	605326
ENSG00000106066	609780
ENSG00000106069	602857
ENSG00000106070	601523
ENSG00000106078	610317
ENSG00000106086	608639
ENSG00000106089	186590
ENSG00000106100	605980
ENSG00000106105	600287
ENSG00000106105	600794
ENSG00000106105	601472
ENSG00000106113	602034
ENSG00000106123	602757
ENSG00000106128	139191
ENSG00000106128	612781
ENSG00000106144	600639
ENSG00000106178	602495
ENSG00000106211	602195
ENSG00000106211	606595
ENSG00000106211	608634
ENSG00000106236	600750
ENSG00000106244	607075
ENSG00000106245	603477
ENSG00000106258	145500
ENSG00000106258	605325
ENSG00000106261	601260
ENSG00000106263	603917
ENSG00000106268	600312
ENSG00000106278	176891
ENSG00000106278	600263
ENSG00000106278	604008
ENSG00000106290	602955
ENSG00000106299	605056
ENSG00000106302	604510
ENSG00000106304	600930
ENSG00000106305	600859
ENSG00000106327	604250
ENSG00000106327	604720
ENSG00000106330	609125
ENSG00000106331	125853
ENSG00000106331	167413
ENSG00000106331	222100
ENSG00000106331	612225
ENSG00000106331	612227
ENSG00000106333	600270
ENSG00000106336	609097
ENSG00000106341	143890
ENSG00000106341	604088
ENSG00000106344	612074
ENSG00000106344	612079
ENSG00000106348	146690
ENSG00000106348	180105
ENSG00000106351	604019
ENSG00000106355	607285
ENSG00000106366	173360
ENSG00000106366	613329
ENSG00000106367	603531
ENSG00000106384	610184
ENSG00000106392	610555
ENSG00000106397	603066
ENSG00000106397	612394
ENSG00000106399	179837
ENSG00000106410	610934
ENSG00000106410	611548
ENSG00000106459	600879
ENSG00000106460	613413
ENSG00000106462	601573
ENSG00000106477	610523
ENSG00000106483	606570
ENSG00000106484	601029
ENSG00000106511	600535
ENSG00000106536	601583
ENSG00000106536	609062
ENSG00000106537	613139
ENSG00000106538	601973
ENSG00000106541	606358
ENSG00000106546	600253
ENSG00000106560	608085
ENSG00000106565	610385
ENSG00000106571	146510
ENSG00000106571	165240
ENSG00000106571	174200
ENSG00000106571	174700
ENSG00000106571	175700
ENSG00000106571	200990
ENSG00000106571	241800
ENSG00000106571	603596
ENSG00000106588	176842
ENSG00000106591	611839
ENSG00000106605	109750
ENSG00000106608	610337
ENSG00000106615	601293
ENSG00000106617	194200
ENSG00000106617	261740
ENSG00000106617	600858
ENSG00000106617	602743
ENSG00000106624	602981
ENSG00000106628	600815
ENSG00000106633	125851
ENSG00000106633	125853
ENSG00000106633	138079
ENSG00000106633	602485
ENSG00000106633	606176
ENSG00000106633	606391
ENSG00000106635	605846
ENSG00000106636	606209
ENSG00000106638	605842
ENSG00000106665	603432
ENSG00000106682	603431
ENSG00000106683	601329
ENSG00000106688	133550
ENSG00000106689	603759
ENSG00000106692	236670
ENSG00000106692	253800
ENSG00000106692	607440
ENSG00000106692	611588
ENSG00000106692	611615
ENSG00000106692	613152
ENSG00000106701	609829
ENSG00000106714	610517
ENSG00000106723	609936
ENSG00000106733	608704
ENSG00000106772	610691
ENSG00000106780	604268
ENSG00000106785	606556
ENSG00000106789	602159
ENSG00000106799	190181
ENSG00000106799	608967
ENSG00000106799	609129
ENSG00000106799	609192
ENSG00000106803	609214
ENSG00000106804	120900
ENSG00000106804	609536
ENSG00000106809	602383
ENSG00000106819	603932
ENSG00000106819	607850
ENSG00000106819	608135
ENSG00000106823	603479
ENSG00000106829	605132
ENSG00000106852	608215
ENSG00000106853	601274
ENSG00000106927	176870
ENSG00000106948	605729
ENSG00000106952	603875
ENSG00000106976	602377
ENSG00000106991	108010
ENSG00000106991	131195
ENSG00000106991	187300
ENSG00000106992	103000
ENSG00000106992	612631
ENSG00000106993	610346
ENSG00000107014	179740
ENSG00000107018	179730
ENSG00000107036	610354
ENSG00000107077	605469
ENSG00000107099	243700
ENSG00000107099	611432
ENSG00000107104	607704
ENSG00000107104	612900
ENSG00000107105	601673
ENSG00000107130	603315
ENSG00000107140	601782
ENSG00000107147	608167
ENSG00000107159	603179
ENSG00000107164	603536
ENSG00000107165	115501
ENSG00000107165	203290
ENSG00000107175	606443
ENSG00000107186	603785
ENSG00000107187	221750
ENSG00000107187	262600
ENSG00000107187	600577
ENSG00000107201	609631
ENSG00000107223	605107
ENSG00000107242	602745
ENSG00000107249	610192
ENSG00000107249	610199
ENSG00000107262	601497
ENSG00000107263	600303
ENSG00000107281	605798
ENSG00000107282	602414
ENSG00000107290	602433
ENSG00000107290	606002
ENSG00000107290	608465
ENSG00000107295	604465
ENSG00000107317	176803
ENSG00000107331	600047
ENSG00000107338	600314
ENSG00000107341	612506
ENSG00000107371	606489
ENSG00000107372	604761
ENSG00000107404	601225
ENSG00000107404	601365
ENSG00000107438	605900
ENSG00000107447	187410
ENSG00000107485	131320
ENSG00000107485	146255
ENSG00000107518	612869
ENSG00000107521	203300
ENSG00000107521	604982
ENSG00000107537	266500
ENSG00000107537	602026
ENSG00000107551	610559
ENSG00000107554	611282
ENSG00000107560	608599
ENSG00000107562	600835
ENSG00000107562	609423
ENSG00000107566	611604
ENSG00000107581	602039
ENSG00000107593	604532
ENSG00000107611	261100
ENSG00000107611	602997
ENSG00000107614	602478
ENSG00000107618	180290
ENSG00000107623	601361
ENSG00000107625	610373
ENSG00000107643	601158
ENSG00000107669	607103
ENSG00000107672	612987
ENSG00000107679	603075
ENSG00000107679	607772
ENSG00000107731	607870
ENSG00000107736	276900
ENSG00000107736	601067
ENSG00000107736	601386
ENSG00000107736	605516
ENSG00000107742	607988
ENSG00000107745	605084
ENSG00000107758	114106
ENSG00000107779	158350
ENSG00000107779	174900
ENSG00000107779	601299
ENSG00000107779	610069
ENSG00000107779	612242
ENSG00000107789	188470
ENSG00000107789	605391
ENSG00000107796	102620
ENSG00000107796	611788
ENSG00000107798	278000
ENSG00000107798	613497
ENSG00000107807	186770
ENSG00000107815	251880
ENSG00000107815	271245
ENSG00000107815	606075
ENSG00000107815	607459
ENSG00000107815	609286
ENSG00000107816	610454
ENSG00000107821	609208
ENSG00000107829	246560
ENSG00000107829	608071
ENSG00000107831	146110
ENSG00000107831	600483
ENSG00000107831	612702
ENSG00000107833	606456
ENSG00000107854	607128
ENSG00000107859	107250
ENSG00000107859	602669
ENSG00000107859	604219
ENSG00000107859	610623
ENSG00000107862	603698
ENSG00000107863	609870
ENSG00000107864	610606
ENSG00000107872	610287
ENSG00000107882	155255
ENSG00000107882	607035
ENSG00000107890	610855
ENSG00000107949	611883
ENSG00000107951	613669
ENSG00000107951	613672
ENSG00000107954	603804
ENSG00000107960	613128
ENSG00000107968	191195
ENSG00000107968	211980
ENSG00000107984	605189
ENSG00000108001	607407
ENSG00000108010	612754
ENSG00000108018	606283
ENSG00000108039	602443
ENSG00000108055	606062
ENSG00000108055	610759
ENSG00000108061	602775
ENSG00000108061	607721
ENSG00000108064	600438
ENSG00000108091	188550
ENSG00000108091	601985
ENSG00000108094	603135
ENSG00000108100	612786
ENSG00000108106	610309
ENSG00000108107	603638
ENSG00000108175	607159
ENSG00000108176	606060
ENSG00000108179	604486
ENSG00000108187	612189
ENSG00000108231	137800
ENSG00000108231	600512
ENSG00000108231	604619
ENSG00000108242	601131
ENSG00000108244	606194
ENSG00000108255	123610
ENSG00000108255	600881
ENSG00000108256	609356
ENSG00000108262	608434
ENSG00000108264	602276
ENSG00000108270	608463
ENSG00000108278	604500
ENSG00000108292	600328
ENSG00000108294	602176
ENSG00000108298	180466
ENSG00000108306	609086
ENSG00000108309	605448
ENSG00000108312	600673
ENSG00000108342	138970
ENSG00000108349	606504
ENSG00000108370	604067
ENSG00000108370	608415
ENSG00000108375	612482
ENSG00000108379	165330
ENSG00000108379	273395
ENSG00000108381	271900
ENSG00000108381	608034
ENSG00000108384	602774
ENSG00000108384	613390
ENSG00000108384	613399
ENSG00000108387	603696
ENSG00000108389	603559
ENSG00000108395	253250
ENSG00000108395	605073
ENSG00000108405	600845
ENSG00000108406	607570
ENSG00000108417	604541
ENSG00000108423	607344
ENSG00000108424	602738
ENSG00000108433	604027
ENSG00000108439	603287
ENSG00000108439	610090
ENSG00000108443	608938
ENSG00000108465	608202
ENSG00000108468	604511
ENSG00000108469	603781
ENSG00000108474	605947
ENSG00000108479	230200
ENSG00000108479	604313
ENSG00000108504	613130
ENSG00000108506	611346
ENSG00000108509	611508
ENSG00000108510	603808
ENSG00000108511	142961
ENSG00000108515	131370
ENSG00000108515	612932
ENSG00000108518	176610
ENSG00000108523	610431
ENSG00000108528	604165
ENSG00000108551	605550
ENSG00000108556	100725
ENSG00000108556	254200
ENSG00000108556	601462
ENSG00000108556	608930
ENSG00000108556	608931
ENSG00000108557	182290
ENSG00000108557	607642
ENSG00000108559	602552
ENSG00000108561	601269
ENSG00000108576	103780
ENSG00000108576	164230
ENSG00000108576	182138
ENSG00000108576	607834
ENSG00000108578	104300
ENSG00000108578	602403
ENSG00000108582	603102
ENSG00000108587	604026
ENSG00000108591	602986
ENSG00000108599	115080
ENSG00000108599	152430
ENSG00000108599	604694
ENSG00000108602	100660
ENSG00000108604	601736
ENSG00000108622	146630
ENSG00000108639	603926
ENSG00000108654	180630
ENSG00000108669	182115
ENSG00000108671	604449
ENSG00000108679	600626
ENSG00000108684	601784
ENSG00000108688	158106
ENSG00000108691	158105
ENSG00000108691	182940
ENSG00000108691	607948
ENSG00000108691	609423
ENSG00000108700	602283
ENSG00000108702	182281
ENSG00000108733	214100
ENSG00000108733	601539
ENSG00000108733	601758
ENSG00000108753	125853
ENSG00000108753	137920
ENSG00000108753	144700
ENSG00000108753	176807
ENSG00000108753	189907
ENSG00000108753	611955
ENSG00000108759	602760
ENSG00000108771	608588
ENSG00000108773	602301
ENSG00000108774	604037
ENSG00000108784	252920
ENSG00000108784	609701
ENSG00000108786	109684
ENSG00000108788	602976
ENSG00000108797	602346
ENSG00000108798	606363
ENSG00000108799	601674
ENSG00000108813	601911
ENSG00000108821	114000
ENSG00000108821	120150
ENSG00000108821	130000
ENSG00000108821	130060
ENSG00000108821	166200
ENSG00000108821	166210
ENSG00000108821	166220
ENSG00000108821	166710
ENSG00000108821	259420
ENSG00000108821	607907
ENSG00000108823	600119
ENSG00000108823	608099
ENSG00000108825	613212
ENSG00000108826	611837
ENSG00000108828	604631
ENSG00000108830	601555
ENSG00000108839	152391
ENSG00000108840	605315
ENSG00000108846	604323
ENSG00000108848	609434
ENSG00000108849	167780
ENSG00000108852	600723
ENSG00000108854	605532
ENSG00000108861	600183
ENSG00000108878	114209
ENSG00000108883	603892
ENSG00000108924	142385
ENSG00000108932	603880
ENSG00000108946	160980
ENSG00000108946	188550
ENSG00000108946	188830
ENSG00000108946	255960
ENSG00000108946	610489
ENSG00000108947	602297
ENSG00000108950	611062
ENSG00000108953	247200
ENSG00000108953	605066
ENSG00000108960	604467
ENSG00000108961	607954
ENSG00000108963	603527
ENSG00000108984	601254
ENSG00000109046	610091
ENSG00000109047	179618
ENSG00000109061	160730
ENSG00000109062	604990
ENSG00000109062	612287
ENSG00000109063	160720
ENSG00000109063	193700
ENSG00000109063	601680
ENSG00000109072	610975
ENSG00000109079	191161
ENSG00000109084	612912
ENSG00000109099	118220
ENSG00000109099	118300
ENSG00000109099	139393
ENSG00000109099	145900
ENSG00000109099	162500
ENSG00000109099	180800
ENSG00000109099	601097
ENSG00000109101	600838
ENSG00000109101	601705
ENSG00000109103	604011
ENSG00000109107	103870
ENSG00000109111	601333
ENSG00000109113	610917
ENSG00000109132	142623
ENSG00000109132	209880
ENSG00000109132	256700
ENSG00000109132	603851
ENSG00000109132	613013
ENSG00000109158	137141
ENSG00000109163	138850
ENSG00000109163	146110
ENSG00000109163	228300
ENSG00000109171	610492
ENSG00000109181	600070
ENSG00000109184	612977
ENSG00000109189	612849
ENSG00000109193	600043
ENSG00000109220	601626
ENSG00000109220	604332
ENSG00000109255	605103
ENSG00000109270	603296
ENSG00000109272	173461
ENSG00000109320	164011
ENSG00000109321	104640
ENSG00000109323	248510
ENSG00000109323	609489
ENSG00000109332	602963
ENSG00000109339	602897
ENSG00000109339	606369
ENSG00000109390	603844
ENSG00000109424	113730
ENSG00000109424	601665
ENSG00000109445	609550
ENSG00000109452	607494
ENSG00000109458	604439
ENSG00000109466	605774
ENSG00000109471	147680
ENSG00000109472	114855
ENSG00000109501	125853
ENSG00000109501	222300
ENSG00000109501	600965
ENSG00000109501	606201
ENSG00000109511	608008
ENSG00000109519	606173
ENSG00000109534	606468
ENSG00000109536	601278
ENSG00000109572	600580
ENSG00000109576	611754
ENSG00000109586	605005
ENSG00000109606	603403
ENSG00000109610	185490
ENSG00000109618	613009
ENSG00000109625	603105
ENSG00000109667	606142
ENSG00000109667	612076
ENSG00000109670	606278
ENSG00000109674	608934
ENSG00000109684	611434
ENSG00000109685	194190
ENSG00000109685	602952
ENSG00000109686	608674
ENSG00000109689	610841
ENSG00000109705	602183
ENSG00000109705	613330
ENSG00000109736	610977
ENSG00000109738	138492
ENSG00000109738	149400
ENSG00000109743	600387
ENSG00000109756	609530
ENSG00000109758	604552
ENSG00000109775	611482
ENSG00000109787	609392
ENSG00000109790	608064
ENSG00000109805	606280
ENSG00000109814	603370
ENSG00000109819	604517
ENSG00000109832	607663
ENSG00000109846	123590
ENSG00000109846	608810
ENSG00000109854	605628
ENSG00000109861	170650
ENSG00000109861	245000
ENSG00000109861	245010
ENSG00000109861	602365
ENSG00000109881	612324
ENSG00000109906	176797
ENSG00000109906	612447
ENSG00000109911	606985
ENSG00000109917	603901
ENSG00000109919	613221
ENSG00000109927	601543
ENSG00000109927	602574
ENSG00000109927	603629
ENSG00000109929	602286
ENSG00000109929	607330
ENSG00000109943	612597
ENSG00000109956	151290
ENSG00000109971	600816
ENSG00000109991	600843
ENSG00000110002	602929
ENSG00000110011	604189
ENSG00000110013	610079
ENSG00000110013	613551
ENSG00000110025	605964
ENSG00000110031	605390
ENSG00000110047	605888
ENSG00000110048	167040
ENSG00000110057	608204
ENSG00000110057	610551
ENSG00000110063	610534
ENSG00000110066	610881
ENSG00000110074	252010
ENSG00000110074	256000
ENSG00000110074	613622
ENSG00000110075	610879
ENSG00000110076	600566
ENSG00000110077	606548
ENSG00000110079	606547
ENSG00000110080	104240
ENSG00000110090	255120
ENSG00000110090	600528
ENSG00000110092	114500
ENSG00000110092	151400
ENSG00000110092	168461
ENSG00000110092	193300
ENSG00000110092	254500
ENSG00000110104	611293
ENSG00000110107	608330
ENSG00000110148	118445
ENSG00000110169	142290
ENSG00000110171	605493
ENSG00000110172	604353
ENSG00000110195	136430
ENSG00000110195	613068
ENSG00000110203	602469
ENSG00000110218	608420
ENSG00000110243	144650
ENSG00000110243	145750
ENSG00000110243	606368
ENSG00000110244	107690
ENSG00000110245	107720
ENSG00000110245	143470
ENSG00000110321	602325
ENSG00000110324	146933
ENSG00000110324	613148
ENSG00000110330	601712
ENSG00000110344	603753
ENSG00000110367	600326
ENSG00000110375	611558
ENSG00000110395	165360
ENSG00000110395	613563
ENSG00000110400	225000
ENSG00000110400	225060
ENSG00000110400	600644
ENSG00000110422	604424
ENSG00000110427	612297
ENSG00000110429	609089
ENSG00000110435	245349
ENSG00000110435	608769
ENSG00000110436	600300
ENSG00000110442	612299
ENSG00000110446	610408
ENSG00000110448	153340
ENSG00000110455	608405
ENSG00000110484	605562
ENSG00000110492	162096
ENSG00000110497	611359
ENSG00000110514	603584
ENSG00000110536	609538
ENSG00000110619	123859
ENSG00000110628	114480
ENSG00000110628	211980
ENSG00000110628	268210
ENSG00000110628	602631
ENSG00000110651	186845
ENSG00000110651	613496
ENSG00000110665	611033
ENSG00000110680	114130
ENSG00000110693	607257
ENSG00000110697	608794
ENSG00000110700	180476
ENSG00000110711	102200
ENSG00000110711	219090
ENSG00000110711	600634
ENSG00000110711	605555
ENSG00000110713	601021
ENSG00000110717	256000
ENSG00000110717	602141
ENSG00000110719	259700
ENSG00000110719	604592
ENSG00000110721	118491
ENSG00000110723	612878
ENSG00000110756	203300
ENSG00000110756	607521
ENSG00000110768	189972
ENSG00000110777	601206
ENSG00000110786	176879
ENSG00000110799	193400
ENSG00000110799	277480
ENSG00000110799	613160
ENSG00000110799	613554
ENSG00000110801	603146
ENSG00000110811	610342
ENSG00000110841	603141
ENSG00000110848	107273
ENSG00000110851	605780
ENSG00000110852	603242
ENSG00000110876	600738
ENSG00000110880	605269
ENSG00000110881	602866
ENSG00000110887	124050
ENSG00000110887	181500
ENSG00000110888	610375
ENSG00000110906	613421
ENSG00000110911	206100
ENSG00000110911	600523
ENSG00000110921	251170
ENSG00000110921	260920
ENSG00000110921	610377
ENSG00000110934	605936
ENSG00000110944	605580
ENSG00000110955	102910
ENSG00000110958	607061
ENSG00000110987	601406
ENSG00000111012	264700
ENSG00000111012	609506
ENSG00000111046	159991
ENSG00000111046	160150
ENSG00000111046	300376
ENSG00000111046	310200
ENSG00000111049	159990
ENSG00000111052	603380
ENSG00000111057	148070
ENSG00000111057	215600
ENSG00000111077	607717
ENSG00000111087	165220
ENSG00000111142	601870
ENSG00000111144	151570
ENSG00000111145	600247
ENSG00000111181	603080
ENSG00000111186	606361
ENSG00000111199	113500
ENSG00000111199	156530
ENSG00000111199	168400
ENSG00000111199	181405
ENSG00000111199	184095
ENSG00000111199	184252
ENSG00000111199	600175
ENSG00000111199	605427
ENSG00000111199	606071
ENSG00000111199	613508
ENSG00000111206	602341
ENSG00000111215	605359
ENSG00000111218	610086
ENSG00000111229	604225
ENSG00000111237	606932
ENSG00000111241	134921
ENSG00000111245	160781
ENSG00000111245	608758
ENSG00000111247	603070
ENSG00000111249	610648
ENSG00000111252	222100
ENSG00000111252	605093
ENSG00000111252	612011
ENSG00000111254	604689
ENSG00000111262	160120
ENSG00000111262	176260
ENSG00000111266	607175
ENSG00000111269	603476
ENSG00000111271	611181
ENSG00000111275	100650
ENSG00000111275	610251
ENSG00000111276	600778
ENSG00000111276	610755
ENSG00000111291	607437
ENSG00000111300	612755
ENSG00000111319	264350
ENSG00000111319	600228
ENSG00000111319	613021
ENSG00000111321	600979
ENSG00000111328	602198
ENSG00000111331	603351
ENSG00000111335	603350
ENSG00000111339	110600
ENSG00000111341	154870
ENSG00000111341	245150
ENSG00000111344	604118
ENSG00000111348	602843
ENSG00000111358	601750
ENSG00000111361	603896
ENSG00000111361	606686
ENSG00000111371	608490
ENSG00000111405	606720
ENSG00000111424	166710
ENSG00000111424	277440
ENSG00000111424	601769
ENSG00000111424	607948
ENSG00000111432	606147
ENSG00000111445	600407
ENSG00000111450	132350
ENSG00000111452	613639
ENSG00000111530	607727
ENSG00000111536	605679
ENSG00000111537	147570
ENSG00000111537	191100
ENSG00000111537	607948
ENSG00000111537	609135
ENSG00000111537	609423
ENSG00000111537	609532
ENSG00000111537	613254
ENSG00000111540	179514
ENSG00000111581	607617
ENSG00000111596	604909
ENSG00000111602	603887
ENSG00000111605	604979
ENSG00000111615	612817
ENSG00000111639	611855
ENSG00000111640	138400
ENSG00000111641	164031
ENSG00000111642	603277
ENSG00000111644	608352
ENSG00000111653	608524
ENSG00000111664	139130
ENSG00000111664	145500
ENSG00000111665	607749
ENSG00000111667	601447
ENSG00000111669	190450
ENSG00000111670	252500
ENSG00000111670	252600
ENSG00000111670	607840
ENSG00000111671	611658
ENSG00000111674	131360
ENSG00000111676	125370
ENSG00000111676	607462
ENSG00000111679	176883
ENSG00000111684	611950
ENSG00000111696	611076
ENSG00000111700	605495
ENSG00000111701	600130
ENSG00000111704	607937
ENSG00000111707	608250
ENSG00000111713	138571
ENSG00000111713	240600
ENSG00000111716	150100
ENSG00000111725	602740
ENSG00000111726	603316
ENSG00000111727	607926
ENSG00000111728	601123
ENSG00000111729	605306
ENSG00000111732	605257
ENSG00000111732	605258
ENSG00000111737	604199
ENSG00000111752	602978
ENSG00000111775	602072
ENSG00000111783	603958
ENSG00000111785	609147
ENSG00000111786	601943
ENSG00000111790	608858
ENSG00000111796	602890
ENSG00000111799	120320
ENSG00000111801	613595
ENSG00000111802	605764
ENSG00000111816	606573
ENSG00000111817	605942
ENSG00000111834	612647
ENSG00000111834	612649
ENSG00000111837	154235
ENSG00000111845	607811
ENSG00000111846	110800
ENSG00000111846	212500
ENSG00000111846	600429
ENSG00000111859	602265
ENSG00000111875	609189
ENSG00000111877	610098
ENSG00000111880	603512
ENSG00000111885	604344
ENSG00000111886	137162
ENSG00000111907	604069
ENSG00000111911	609998
ENSG00000111912	609752
ENSG00000111913	611410
ENSG00000111961	607955
ENSG00000111962	610752
ENSG00000111971	610434
ENSG00000111981	605697
ENSG00000112029	606013
ENSG00000112031	613542
ENSG00000112033	600409
ENSG00000112038	600018
ENSG00000112038	600669
ENSG00000112039	227650
ENSG00000112039	600901
ENSG00000112041	600132
ENSG00000112041	602280
ENSG00000112053	608480
ENSG00000112062	600289
ENSG00000112077	180297
ENSG00000112077	268150
ENSG00000112079	606964
ENSG00000112081	603364
ENSG00000112096	147460
ENSG00000112096	612634
ENSG00000112110	611831
ENSG00000112115	603149
ENSG00000112116	606496
ENSG00000112118	602693
ENSG00000112130	611685
ENSG00000112137	608723
ENSG00000112139	609626
ENSG00000112144	612325
ENSG00000112144	612651
ENSG00000112146	609091
ENSG00000112149	604534
ENSG00000112164	138032
ENSG00000112175	112265
ENSG00000112182	605394
ENSG00000112195	609715
ENSG00000112208	603882
ENSG00000112210	201000
ENSG00000112210	606144
ENSG00000112214	605126
ENSG00000112218	606915
ENSG00000112232	610487
ENSG00000112234	605654
ENSG00000112237	123838
ENSG00000112242	600427
ENSG00000112245	601585
ENSG00000112246	601665
ENSG00000112246	603128
ENSG00000112276	604577
ENSG00000112280	120210
ENSG00000112282	605042
ENSG00000112290	605035
ENSG00000112293	602515
ENSG00000112294	271980
ENSG00000112294	610045
ENSG00000112297	601797
ENSG00000112299	603570
ENSG00000112303	603571
ENSG00000112305	611372
ENSG00000112306	603660
ENSG00000112309	607497
ENSG00000112312	602842
ENSG00000112319	601316
ENSG00000112319	603550
ENSG00000112319	605362
ENSG00000112320	613667
ENSG00000112320	613671
ENSG00000112333	603849
ENSG00000112335	601349
ENSG00000112335	605930
ENSG00000112337	611049
ENSG00000112339	612450
ENSG00000112357	215100
ENSG00000112357	266500
ENSG00000112357	601539
ENSG00000112357	601757
ENSG00000112367	609390
ENSG00000112367	611228
ENSG00000112367	612577
ENSG00000112378	609301
ENSG00000112394	607550
ENSG00000112406	607977
ENSG00000112414	606255
ENSG00000112414	612243
ENSG00000112419	608724
ENSG00000112425	254780
ENSG00000112425	607566
ENSG00000112473	601416
ENSG00000112474	601417
ENSG00000112486	601835
ENSG00000112493	601962
ENSG00000112494	607995
ENSG00000112499	602608
ENSG00000112511	602881
ENSG00000112530	607572
ENSG00000112530	608427
ENSG00000112531	609590
ENSG00000112541	610652
ENSG00000112559	604971
ENSG00000112561	600744
ENSG00000112562	607223
ENSG00000112576	123834
ENSG00000112578	603871
ENSG00000112584	612266
ENSG00000112592	168600
ENSG00000112592	600075
ENSG00000112592	607136
ENSG00000112599	602275
ENSG00000112619	136880
ENSG00000112619	169150
ENSG00000112619	179605
ENSG00000112619	268000
ENSG00000112619	608133
ENSG00000112619	608161
ENSG00000112619	613105
ENSG00000112640	601646
ENSG00000112651	611822
ENSG00000112655	601890
ENSG00000112658	600589
ENSG00000112659	607489
ENSG00000112664	609228
ENSG00000112695	123996
ENSG00000112697	611028
ENSG00000112699	602884
ENSG00000112701	605003
ENSG00000112706	602870
ENSG00000112715	125853
ENSG00000112715	192240
ENSG00000112715	603933
ENSG00000112739	602338
ENSG00000112742	604092
ENSG00000112759	602193
ENSG00000112761	208230
ENSG00000112761	603400
ENSG00000112763	613590
ENSG00000112769	600133
ENSG00000112773	611357
ENSG00000112782	607293
ENSG00000112799	605241
ENSG00000112812	607169
ENSG00000112818	600388
ENSG00000112837	604613
ENSG00000112851	606944
ENSG00000112852	606328
ENSG00000112855	600783
ENSG00000112874	609232
ENSG00000112893	154582
ENSG00000112902	609297
ENSG00000112936	217070
ENSG00000112936	610102
ENSG00000112941	605198
ENSG00000112964	143890
ENSG00000112964	262500
ENSG00000112964	600946
ENSG00000112964	604271
ENSG00000112972	142940
ENSG00000112977	600954
ENSG00000112981	603575
ENSG00000112983	602848
ENSG00000112984	605664
ENSG00000112992	607878
ENSG00000112996	611991
ENSG00000113013	600548
ENSG00000113048	611989
ENSG00000113068	604897
ENSG00000113070	126150
ENSG00000113073	610207
ENSG00000113083	153455
ENSG00000113083	219100
ENSG00000113088	600784
ENSG00000113100	609974
ENSG00000113108	602711
ENSG00000113140	182120
ENSG00000113141	600549
ENSG00000113161	142910
ENSG00000113163	604677
ENSG00000113196	602406
ENSG00000113205	606329
ENSG00000113209	606331
ENSG00000113211	606332
ENSG00000113212	606333
ENSG00000113231	603390
ENSG00000113231	609161
ENSG00000113240	607969
ENSG00000113248	606341
ENSG00000113249	147050
ENSG00000113249	606518
ENSG00000113262	257270
ENSG00000113262	604096
ENSG00000113263	186973
ENSG00000113263	613011
ENSG00000113273	253200
ENSG00000113273	272200
ENSG00000113273	611542
ENSG00000113282	181510
ENSG00000113282	607265
ENSG00000113296	600715
ENSG00000113300	608951
ENSG00000113302	161561
ENSG00000113302	177900
ENSG00000113302	209950
ENSG00000113302	600807
ENSG00000113302	612599
ENSG00000113312	601963
ENSG00000113318	600887
ENSG00000113318	608089
ENSG00000113319	606614
ENSG00000113327	137164
ENSG00000113327	604233
ENSG00000113327	607208
ENSG00000113327	607681
ENSG00000113327	611277
ENSG00000113328	601578
ENSG00000113360	608828
ENSG00000113361	603007
ENSG00000113368	150340
ENSG00000113368	169500
ENSG00000113369	612464
ENSG00000113384	612207
ENSG00000113387	600503
ENSG00000113389	108962
ENSG00000113396	604196
ENSG00000113407	187790
ENSG00000113430	606199
ENSG00000113441	151300
ENSG00000113448	600129
ENSG00000113448	606799
ENSG00000113456	603153
ENSG00000113492	612471
ENSG00000113494	176761
ENSG00000113504	604879
ENSG00000113520	147780
ENSG00000113520	601367
ENSG00000113522	604040
ENSG00000113522	613078
ENSG00000113525	147850
ENSG00000113532	602547
ENSG00000113552	601798
ENSG00000113555	605622
ENSG00000113558	601434
ENSG00000113569	606694
ENSG00000113575	176915
ENSG00000113578	131220
ENSG00000113580	138040
ENSG00000113594	151443
ENSG00000113594	601559
ENSG00000113595	601747
ENSG00000113600	120940
ENSG00000113615	607183
ENSG00000113643	107820
ENSG00000113645	610533
ENSG00000113648	610054
ENSG00000113649	605409
ENSG00000113657	601168
ENSG00000113658	603110
ENSG00000113712	600505
ENSG00000113721	131440
ENSG00000113721	173410
ENSG00000113722	600746
ENSG00000113732	603931
ENSG00000113734	603291
ENSG00000113739	603665
ENSG00000113742	610607
ENSG00000113749	142703
ENSG00000113758	126660
ENSG00000113761	605308
ENSG00000113763	607869
ENSG00000113790	607037
ENSG00000113805	601325
ENSG00000113810	605575
ENSG00000113811	607916
ENSG00000113851	607417
ENSG00000113851	609262
ENSG00000113889	228960
ENSG00000113889	612358
ENSG00000113905	142640
ENSG00000113905	613116
ENSG00000113916	109565
ENSG00000113924	203500
ENSG00000113924	607474
ENSG00000113946	248250
ENSG00000113946	603959
ENSG00000113966	209900
ENSG00000113966	608845
ENSG00000113966	613575
ENSG00000113971	208540
ENSG00000113971	267010
ENSG00000113971	604387
ENSG00000113971	608002
ENSG00000114013	601020
ENSG00000114023	608017
ENSG00000114026	144700
ENSG00000114026	601982
ENSG00000114030	600686
ENSG00000114054	232050
ENSG00000114054	606054
ENSG00000114062	105830
ENSG00000114062	601623
ENSG00000114113	180280
ENSG00000114115	180260
ENSG00000114124	606987
ENSG00000114125	603863
ENSG00000114126	602160
ENSG00000114127	607994
ENSG00000114166	602303
ENSG00000114200	177400
ENSG00000114204	605587
ENSG00000114209	603285
ENSG00000114209	609118
ENSG00000114251	164975
ENSG00000114268	605320
