Ensembl ID	goslim_goa ID
ENSG00000102743	GO:0005737
ENSG00000102743	GO:0005739
ENSG00000102743	GO:0006520
ENSG00000102743	GO:0006810
ENSG00000102743	GO:0009058
ENSG00000102743	GO:0034641
ENSG00000102743	GO:0043226
ENSG00000102743	GO:0044281
ENSG00000102743	GO:0055085
ENSG00000102743	GO:0071941
ENSG00000102753	GO:0005575
ENSG00000102753	GO:0005622
ENSG00000102753	GO:0005623
ENSG00000102753	GO:0005634
ENSG00000102753	GO:0005635
ENSG00000102753	GO:0005737
ENSG00000102753	GO:0006461
ENSG00000102753	GO:0006605
ENSG00000102753	GO:0006810
ENSG00000102753	GO:0006913
ENSG00000102753	GO:0022607
ENSG00000102753	GO:0043226
ENSG00000102753	GO:0043234
ENSG00000102753	GO:0065003
ENSG00000102755	GO:0000003
ENSG00000102755	GO:0005575
ENSG00000102755	GO:0005576
ENSG00000102755	GO:0005615
ENSG00000102755	GO:0005622
ENSG00000102755	GO:0005623
ENSG00000102755	GO:0005634
ENSG00000102755	GO:0005737
ENSG00000102755	GO:0005794
ENSG00000102755	GO:0005886
ENSG00000102755	GO:0006464
ENSG00000102755	GO:0006950
ENSG00000102755	GO:0007165
ENSG00000102755	GO:0030154
ENSG00000102755	GO:0043226
ENSG00000102755	GO:0048646
ENSG00000102755	GO:0048856
ENSG00000102760	GO:0005575
ENSG00000102760	GO:0005622
ENSG00000102760	GO:0005623
ENSG00000102760	GO:0005634
ENSG00000102760	GO:0005737
ENSG00000102760	GO:0005815
ENSG00000102760	GO:0005856
ENSG00000102760	GO:0007049
ENSG00000102760	GO:0043226
ENSG00000102763	GO:0005575
ENSG00000102763	GO:0005576
ENSG00000102763	GO:0005622
ENSG00000102763	GO:0005623
ENSG00000102763	GO:0005737
ENSG00000102763	GO:0005739
ENSG00000102763	GO:0043226
ENSG00000102780	GO:0005575
ENSG00000102780	GO:0005622
ENSG00000102780	GO:0005623
ENSG00000102780	GO:0005737
ENSG00000102780	GO:0005768
ENSG00000102780	GO:0005886
ENSG00000102780	GO:0006461
ENSG00000102780	GO:0006950
ENSG00000102780	GO:0007165
ENSG00000102780	GO:0022607
ENSG00000102780	GO:0043226
ENSG00000102780	GO:0065003
ENSG00000102781	GO:0005575
ENSG00000102781	GO:0005622
ENSG00000102781	GO:0005623
ENSG00000102781	GO:0005737
ENSG00000102781	GO:0005856
ENSG00000102781	GO:0043226
ENSG00000102781	GO:0043234
ENSG00000102786	GO:0005575
ENSG00000102786	GO:0005622
ENSG00000102786	GO:0005623
ENSG00000102786	GO:0005634
ENSG00000102786	GO:0005654
ENSG00000102786	GO:0005856
ENSG00000102786	GO:0034641
ENSG00000102786	GO:0043226
ENSG00000102786	GO:0043234
ENSG00000102794	GO:0009056
ENSG00000102794	GO:0044281
ENSG00000102804	GO:0005575
ENSG00000102804	GO:0005622
ENSG00000102804	GO:0005623
ENSG00000102804	GO:0005634
ENSG00000102804	GO:0005737
ENSG00000102804	GO:0006350
ENSG00000102804	GO:0009058
ENSG00000102804	GO:0034641
ENSG00000102804	GO:0043226
ENSG00000102805	GO:0005575
ENSG00000102805	GO:0005622
ENSG00000102805	GO:0005623
ENSG00000102805	GO:0005737
ENSG00000102805	GO:0005764
ENSG00000102805	GO:0005773
ENSG00000102805	GO:0005783
ENSG00000102805	GO:0005794
ENSG00000102805	GO:0008219
ENSG00000102805	GO:0009056
ENSG00000102805	GO:0021700
ENSG00000102805	GO:0030154
ENSG00000102805	GO:0042592
ENSG00000102805	GO:0043226
ENSG00000102805	GO:0048856
ENSG00000102805	GO:0050877
ENSG00000102837	GO:0005575
ENSG00000102837	GO:0005576
ENSG00000102837	GO:0005615
ENSG00000102837	GO:0007155
ENSG00000102854	GO:0005575
ENSG00000102854	GO:0005576
ENSG00000102854	GO:0005622
ENSG00000102854	GO:0005623
ENSG00000102854	GO:0005737
ENSG00000102854	GO:0005794
ENSG00000102854	GO:0005886
ENSG00000102854	GO:0007155
ENSG00000102854	GO:0043226
ENSG00000102858	GO:0005575
ENSG00000102858	GO:0005622
ENSG00000102858	GO:0005623
ENSG00000102858	GO:0005634
ENSG00000102858	GO:0005737
ENSG00000102858	GO:0005768
ENSG00000102858	GO:0005829
ENSG00000102858	GO:0005886
ENSG00000102858	GO:0006464
ENSG00000102858	GO:0006810
ENSG00000102858	GO:0007034
ENSG00000102858	GO:0016192
ENSG00000102858	GO:0043226
ENSG00000102870	GO:0005575
ENSG00000102870	GO:0005622
ENSG00000102870	GO:0005623
ENSG00000102870	GO:0005634
ENSG00000102870	GO:0043226
ENSG00000102871	GO:0005575
ENSG00000102871	GO:0005622
ENSG00000102871	GO:0005623
ENSG00000102871	GO:0005737
ENSG00000102871	GO:0005829
ENSG00000102871	GO:0005856
ENSG00000102871	GO:0007165
ENSG00000102871	GO:0008219
ENSG00000102871	GO:0043226
ENSG00000102871	GO:0043234
ENSG00000102878	GO:0005575
ENSG00000102878	GO:0005622
ENSG00000102878	GO:0005623
ENSG00000102878	GO:0005634
ENSG00000102878	GO:0006350
ENSG00000102878	GO:0006461
ENSG00000102878	GO:0006464
ENSG00000102878	GO:0006950
ENSG00000102878	GO:0009058
ENSG00000102878	GO:0022607
ENSG00000102878	GO:0030154
ENSG00000102878	GO:0034641
ENSG00000102878	GO:0043226
ENSG00000102878	GO:0044281
ENSG00000102878	GO:0048856
ENSG00000102878	GO:0051276
ENSG00000102878	GO:0065003
ENSG00000102879	GO:0002376
ENSG00000102879	GO:0005575
ENSG00000102879	GO:0005622
ENSG00000102879	GO:0005623
ENSG00000102879	GO:0005737
ENSG00000102879	GO:0005856
ENSG00000102879	GO:0005886
ENSG00000102879	GO:0006810
ENSG00000102879	GO:0006950
ENSG00000102879	GO:0007010
ENSG00000102879	GO:0007155
ENSG00000102879	GO:0016023
ENSG00000102879	GO:0016192
ENSG00000102879	GO:0022607
ENSG00000102879	GO:0040011
ENSG00000102879	GO:0042592
ENSG00000102879	GO:0043226
ENSG00000102879	GO:0043234
ENSG00000102879	GO:0048870
ENSG00000102879	GO:0061024
ENSG00000102882	GO:0000902
ENSG00000102882	GO:0002376
ENSG00000102882	GO:0005575
ENSG00000102882	GO:0005622
ENSG00000102882	GO:0005623
ENSG00000102882	GO:0005634
ENSG00000102882	GO:0005654
ENSG00000102882	GO:0005737
ENSG00000102882	GO:0005829
ENSG00000102882	GO:0006350
ENSG00000102882	GO:0006464
ENSG00000102882	GO:0006950
ENSG00000102882	GO:0007049
ENSG00000102882	GO:0007165
ENSG00000102882	GO:0009058
ENSG00000102882	GO:0030154
ENSG00000102882	GO:0034641
ENSG00000102882	GO:0040011
ENSG00000102882	GO:0043226
ENSG00000102882	GO:0048856
ENSG00000102886	GO:0005575
ENSG00000102886	GO:0005623
ENSG00000102886	GO:0005975
ENSG00000102886	GO:0006629
ENSG00000102886	GO:0044281
ENSG00000102890	GO:0005575
ENSG00000102890	GO:0005622
ENSG00000102890	GO:0005623
ENSG00000102890	GO:0005737
ENSG00000102890	GO:0005856
ENSG00000102890	GO:0006810
ENSG00000102890	GO:0008219
ENSG00000102890	GO:0016192
ENSG00000102890	GO:0043226
ENSG00000102890	GO:0061024
ENSG00000102891	GO:0005575
ENSG00000102891	GO:0005622
ENSG00000102891	GO:0005623
ENSG00000102891	GO:0005737
ENSG00000102891	GO:0042592
ENSG00000102893	GO:0005575
ENSG00000102893	GO:0005622
ENSG00000102893	GO:0005623
ENSG00000102893	GO:0005737
ENSG00000102893	GO:0005829
ENSG00000102893	GO:0005886
ENSG00000102893	GO:0005975
ENSG00000102893	GO:0006091
ENSG00000102893	GO:0009056
ENSG00000102893	GO:0044281
ENSG00000102897	GO:0005575
ENSG00000102897	GO:0005622
ENSG00000102897	GO:0005623
ENSG00000102897	GO:0005634
ENSG00000102897	GO:0005737
ENSG00000102897	GO:0005739
ENSG00000102897	GO:0043226
ENSG00000102898	GO:0005575
ENSG00000102898	GO:0005622
ENSG00000102898	GO:0005623
ENSG00000102898	GO:0005634
ENSG00000102898	GO:0005635
ENSG00000102898	GO:0005737
ENSG00000102898	GO:0005829
ENSG00000102898	GO:0006810
ENSG00000102898	GO:0043226
ENSG00000102898	GO:0043234
ENSG00000102900	GO:0005575
ENSG00000102900	GO:0005622
ENSG00000102900	GO:0005623
ENSG00000102900	GO:0005634
ENSG00000102900	GO:0005635
ENSG00000102900	GO:0005975
ENSG00000102900	GO:0006810
ENSG00000102900	GO:0043226
ENSG00000102900	GO:0043234
ENSG00000102900	GO:0055085
ENSG00000102901	GO:0005575
ENSG00000102901	GO:0005622
ENSG00000102901	GO:0005623
ENSG00000102901	GO:0005634
ENSG00000102901	GO:0005694
ENSG00000102901	GO:0005737
ENSG00000102901	GO:0005829
ENSG00000102901	GO:0007049
ENSG00000102901	GO:0007067
ENSG00000102901	GO:0043226
ENSG00000102901	GO:0043234
ENSG00000102904	GO:0000003
ENSG00000102904	GO:0005575
ENSG00000102904	GO:0005622
ENSG00000102904	GO:0005623
ENSG00000102904	GO:0005737
ENSG00000102904	GO:0030154
ENSG00000102908	GO:0005575
ENSG00000102908	GO:0005622
ENSG00000102908	GO:0005623
ENSG00000102908	GO:0005634
ENSG00000102908	GO:0006350
ENSG00000102908	GO:0006810
ENSG00000102908	GO:0007165
ENSG00000102908	GO:0009058
ENSG00000102908	GO:0034641
ENSG00000102908	GO:0043226
ENSG00000102910	GO:0005575
ENSG00000102910	GO:0005622
ENSG00000102910	GO:0005623
ENSG00000102910	GO:0005634
ENSG00000102910	GO:0005737
ENSG00000102910	GO:0005777
ENSG00000102910	GO:0006605
ENSG00000102910	GO:0006810
ENSG00000102910	GO:0009056
ENSG00000102910	GO:0043226
ENSG00000102910	GO:0051604
ENSG00000102921	GO:0005575
ENSG00000102921	GO:0005622
ENSG00000102921	GO:0005623
ENSG00000102921	GO:0005634
ENSG00000102921	GO:0005654
ENSG00000102921	GO:0005730
ENSG00000102921	GO:0043226
ENSG00000102924	GO:0005575
ENSG00000102924	GO:0005576
ENSG00000102924	GO:0005623
ENSG00000102924	GO:0005886
ENSG00000102924	GO:0007267
ENSG00000102924	GO:0048856
ENSG00000102924	GO:0050877
ENSG00000102931	GO:0005575
ENSG00000102931	GO:0005622
ENSG00000102931	GO:0005623
ENSG00000102931	GO:0005737
ENSG00000102931	GO:0005739
ENSG00000102931	GO:0005815
ENSG00000102931	GO:0005856
ENSG00000102931	GO:0007165
ENSG00000102931	GO:0043226
ENSG00000102934	GO:0005575
ENSG00000102934	GO:0005623
ENSG00000102934	GO:0006810
ENSG00000102934	GO:0006950
ENSG00000102934	GO:0042592
ENSG00000102934	GO:0048856
ENSG00000102934	GO:0050877
ENSG00000102935	GO:0005575
ENSG00000102935	GO:0005622
ENSG00000102935	GO:0005623
ENSG00000102935	GO:0005634
ENSG00000102935	GO:0030154
ENSG00000102935	GO:0043226
ENSG00000102935	GO:0048856
ENSG00000102962	GO:0002376
ENSG00000102962	GO:0005575
ENSG00000102962	GO:0005576
ENSG00000102962	GO:0005615
ENSG00000102962	GO:0006950
ENSG00000102962	GO:0007165
ENSG00000102962	GO:0007267
ENSG00000102962	GO:0040011
ENSG00000102962	GO:0048870
ENSG00000102967	GO:0005575
ENSG00000102967	GO:0005622
ENSG00000102967	GO:0005623
ENSG00000102967	GO:0005737
ENSG00000102967	GO:0005739
ENSG00000102967	GO:0009058
ENSG00000102967	GO:0034641
ENSG00000102967	GO:0043226
ENSG00000102967	GO:0044281
ENSG00000102970	GO:0002376
ENSG00000102970	GO:0005575
ENSG00000102970	GO:0005576
ENSG00000102970	GO:0005615
ENSG00000102970	GO:0006950
ENSG00000102970	GO:0007165
ENSG00000102970	GO:0007267
ENSG00000102970	GO:0040011
ENSG00000102974	GO:0005575
ENSG00000102974	GO:0005622
ENSG00000102974	GO:0005623
ENSG00000102974	GO:0005634
ENSG00000102974	GO:0005654
ENSG00000102974	GO:0005694
ENSG00000102974	GO:0005730
ENSG00000102974	GO:0006259
ENSG00000102974	GO:0006350
ENSG00000102974	GO:0007059
ENSG00000102974	GO:0009058
ENSG00000102974	GO:0022607
ENSG00000102974	GO:0034641
ENSG00000102974	GO:0043226
ENSG00000102974	GO:0044281
ENSG00000102974	GO:0051276
ENSG00000102977	GO:0000228
ENSG00000102977	GO:0005575
ENSG00000102977	GO:0005622
ENSG00000102977	GO:0005623
ENSG00000102977	GO:0005634
ENSG00000102977	GO:0005654
ENSG00000102977	GO:0005694
ENSG00000102977	GO:0006259
ENSG00000102977	GO:0006810
ENSG00000102977	GO:0006950
ENSG00000102977	GO:0009790
ENSG00000102977	GO:0022607
ENSG00000102977	GO:0034641
ENSG00000102977	GO:0042592
ENSG00000102977	GO:0043226
ENSG00000102977	GO:0048856
ENSG00000102977	GO:0051276
ENSG00000102978	GO:0005575
ENSG00000102978	GO:0005622
ENSG00000102978	GO:0005623
ENSG00000102978	GO:0005634
ENSG00000102978	GO:0005654
ENSG00000102978	GO:0006259
ENSG00000102978	GO:0006350
ENSG00000102978	GO:0006397
ENSG00000102978	GO:0006950
ENSG00000102978	GO:0009058
ENSG00000102978	GO:0034641
ENSG00000102978	GO:0043226
ENSG00000102978	GO:0043234
ENSG00000102981	GO:0005575
ENSG00000102981	GO:0005622
ENSG00000102981	GO:0005623
ENSG00000102981	GO:0005634
ENSG00000102981	GO:0005737
ENSG00000102981	GO:0005829
ENSG00000102981	GO:0005886
ENSG00000102981	GO:0007049
ENSG00000102981	GO:0022607
ENSG00000102981	GO:0034330
ENSG00000102981	GO:0043226
ENSG00000102981	GO:0051301
ENSG00000102984	GO:0005575
ENSG00000102984	GO:0005622
ENSG00000102984	GO:0005623
ENSG00000102984	GO:0005634
ENSG00000102984	GO:0043226
ENSG00000102996	GO:0005575
ENSG00000102996	GO:0005576
ENSG00000102996	GO:0005623
ENSG00000102996	GO:0005886
ENSG00000102996	GO:0006464
ENSG00000103005	GO:0005575
ENSG00000103018	GO:0005575
ENSG00000103018	GO:0005622
ENSG00000103018	GO:0005623
ENSG00000103018	GO:0005737
ENSG00000103018	GO:0005739
ENSG00000103018	GO:0006091
ENSG00000103018	GO:0043226
ENSG00000103021	GO:0005575
ENSG00000103021	GO:0043234
ENSG00000103023	GO:0005575
ENSG00000103023	GO:0005576
ENSG00000103024	GO:0005575
ENSG00000103024	GO:0005622
ENSG00000103024	GO:0005623
ENSG00000103024	GO:0005737
ENSG00000103024	GO:0005739
ENSG00000103024	GO:0008219
ENSG00000103024	GO:0009058
ENSG00000103024	GO:0034641
ENSG00000103024	GO:0043226
ENSG00000103024	GO:0044281
ENSG00000103035	GO:0005575
ENSG00000103035	GO:0005622
ENSG00000103035	GO:0005623
ENSG00000103035	GO:0006950
ENSG00000103035	GO:0007049
ENSG00000103035	GO:0007165
ENSG00000103035	GO:0008219
ENSG00000103035	GO:0009056
ENSG00000103035	GO:0034641
ENSG00000103035	GO:0043234
ENSG00000103037	GO:0005575
ENSG00000103037	GO:0005622
ENSG00000103037	GO:0005623
ENSG00000103037	GO:0005634
ENSG00000103037	GO:0006464
ENSG00000103037	GO:0043226
ENSG00000103037	GO:0044281
ENSG00000103042	GO:0005575
ENSG00000103042	GO:0005623
ENSG00000103042	GO:0006810
ENSG00000103043	GO:0005575
ENSG00000103043	GO:0005622
ENSG00000103043	GO:0005623
ENSG00000103043	GO:0005737
ENSG00000103043	GO:0005768
ENSG00000103043	GO:0005783
ENSG00000103043	GO:0007165
ENSG00000103043	GO:0043226
ENSG00000103044	GO:0005575
ENSG00000103044	GO:0005623
ENSG00000103044	GO:0005886
ENSG00000103044	GO:0005975
ENSG00000103047	GO:0005575
ENSG00000103047	GO:0005623
ENSG00000103051	GO:0005575
ENSG00000103051	GO:0005622
ENSG00000103051	GO:0005623
ENSG00000103051	GO:0005737
ENSG00000103051	GO:0005794
ENSG00000103051	GO:0006461
ENSG00000103051	GO:0006810
ENSG00000103051	GO:0016192
ENSG00000103051	GO:0022607
ENSG00000103051	GO:0043226
ENSG00000103051	GO:0043234
ENSG00000103051	GO:0065003
ENSG00000103056	GO:0005575
ENSG00000103056	GO:0005622
ENSG00000103056	GO:0005623
ENSG00000103056	GO:0005737
ENSG00000103056	GO:0005794
ENSG00000103056	GO:0005886
ENSG00000103056	GO:0006629
ENSG00000103056	GO:0006810
ENSG00000103056	GO:0007049
ENSG00000103056	GO:0007267
ENSG00000103056	GO:0009056
ENSG00000103056	GO:0043226
ENSG00000103064	GO:0002376
ENSG00000103064	GO:0005575
ENSG00000103064	GO:0005623
ENSG00000103064	GO:0005886
ENSG00000103064	GO:0006461
ENSG00000103064	GO:0006520
ENSG00000103064	GO:0006810
ENSG00000103064	GO:0006950
ENSG00000103064	GO:0022607
ENSG00000103064	GO:0034641
ENSG00000103064	GO:0040011
ENSG00000103064	GO:0044281
ENSG00000103064	GO:0048870
ENSG00000103064	GO:0055085
ENSG00000103064	GO:0065003
ENSG00000103066	GO:0005575
ENSG00000103066	GO:0005576
ENSG00000103066	GO:0005622
ENSG00000103066	GO:0005623
ENSG00000103066	GO:0005737
ENSG00000103066	GO:0005739
ENSG00000103066	GO:0005764
ENSG00000103066	GO:0005773
ENSG00000103066	GO:0006629
ENSG00000103066	GO:0009056
ENSG00000103066	GO:0034641
ENSG00000103066	GO:0043226
ENSG00000103066	GO:0044281
ENSG00000103067	GO:0005575
ENSG00000103067	GO:0005622
ENSG00000103067	GO:0005623
ENSG00000103067	GO:0005634
ENSG00000103067	GO:0006397
ENSG00000103067	GO:0034641
ENSG00000103067	GO:0043226
ENSG00000103089	GO:0005575
ENSG00000103089	GO:0005622
ENSG00000103089	GO:0005623
ENSG00000103089	GO:0005737
ENSG00000103089	GO:0005783
ENSG00000103089	GO:0006091
ENSG00000103089	GO:0006629
ENSG00000103089	GO:0006810
ENSG00000103089	GO:0008219
ENSG00000103089	GO:0009058
ENSG00000103089	GO:0043226
ENSG00000103089	GO:0044281
ENSG00000103091	GO:0005575
ENSG00000103126	GO:0005575
ENSG00000103126	GO:0005576
ENSG00000103126	GO:0005618
ENSG00000103126	GO:0005622
ENSG00000103126	GO:0005623
ENSG00000103126	GO:0005634
ENSG00000103126	GO:0005737
ENSG00000103126	GO:0005829
ENSG00000103126	GO:0005856
ENSG00000103126	GO:0005886
ENSG00000103126	GO:0006461
ENSG00000103126	GO:0006464
ENSG00000103126	GO:0006810
ENSG00000103126	GO:0006913
ENSG00000103126	GO:0006950
ENSG00000103126	GO:0007010
ENSG00000103126	GO:0007165
ENSG00000103126	GO:0008219
ENSG00000103126	GO:0009790
ENSG00000103126	GO:0016023
ENSG00000103126	GO:0022607
ENSG00000103126	GO:0030154
ENSG00000103126	GO:0030312
ENSG00000103126	GO:0034641
ENSG00000103126	GO:0043226
ENSG00000103126	GO:0043234
ENSG00000103126	GO:0048646
ENSG00000103126	GO:0048856
ENSG00000103126	GO:0050877
ENSG00000103126	GO:0065003
ENSG00000103145	GO:0005575
ENSG00000103145	GO:0005622
ENSG00000103145	GO:0005623
ENSG00000103145	GO:0005634
ENSG00000103145	GO:0005737
ENSG00000103145	GO:0043226
ENSG00000103148	GO:0005575
ENSG00000103150	GO:0005575
ENSG00000103150	GO:0005622
ENSG00000103150	GO:0005623
ENSG00000103150	GO:0005737
ENSG00000103150	GO:0005739
ENSG00000103150	GO:0005777
ENSG00000103150	GO:0005829
ENSG00000103150	GO:0006629
ENSG00000103150	GO:0009058
ENSG00000103150	GO:0043226
ENSG00000103150	GO:0044281
ENSG00000103150	GO:0051186
ENSG00000103152	GO:0005575
ENSG00000103152	GO:0005622
ENSG00000103152	GO:0005623
ENSG00000103152	GO:0005634
ENSG00000103152	GO:0005654
ENSG00000103152	GO:0006259
ENSG00000103152	GO:0006950
ENSG00000103152	GO:0009056
ENSG00000103152	GO:0034641
ENSG00000103152	GO:0034655
ENSG00000103152	GO:0043226
ENSG00000103152	GO:0044281
ENSG00000103154	GO:0005575
ENSG00000103154	GO:0005622
ENSG00000103154	GO:0005623
ENSG00000103154	GO:0005737
ENSG00000103154	GO:0009058
ENSG00000103160	GO:0005575
ENSG00000103160	GO:0005622
ENSG00000103160	GO:0005623
ENSG00000103160	GO:0005737
ENSG00000103160	GO:0005739
ENSG00000103160	GO:0043226
ENSG00000103168	GO:0005575
ENSG00000103168	GO:0005622
ENSG00000103168	GO:0005623
ENSG00000103168	GO:0005634
ENSG00000103168	GO:0005654
ENSG00000103168	GO:0006350
ENSG00000103168	GO:0009058
ENSG00000103168	GO:0034641
ENSG00000103168	GO:0043226
ENSG00000103174	GO:0005575
ENSG00000103174	GO:0005622
ENSG00000103174	GO:0005623
ENSG00000103174	GO:0005737
ENSG00000103174	GO:0005794
ENSG00000103174	GO:0005975
ENSG00000103174	GO:0006464
ENSG00000103174	GO:0006605
ENSG00000103174	GO:0006810
ENSG00000103174	GO:0007034
ENSG00000103174	GO:0043226
ENSG00000103175	GO:0005575
ENSG00000103175	GO:0005576
ENSG00000103175	GO:0005615
ENSG00000103184	GO:0005575
ENSG00000103184	GO:0005622
ENSG00000103184	GO:0005623
ENSG00000103184	GO:0006810
ENSG00000103187	GO:0005575
ENSG00000103187	GO:0005622
ENSG00000103187	GO:0005623
ENSG00000103187	GO:0005737
ENSG00000103187	GO:0005856
ENSG00000103187	GO:0006950
ENSG00000103187	GO:0043226
ENSG00000103194	GO:0005575
ENSG00000103194	GO:0005622
ENSG00000103194	GO:0005623
ENSG00000103194	GO:0005634
ENSG00000103194	GO:0005737
ENSG00000103194	GO:0005768
ENSG00000103194	GO:0005856
ENSG00000103194	GO:0006259
ENSG00000103194	GO:0006464
ENSG00000103194	GO:0006950
ENSG00000103194	GO:0007165
ENSG00000103194	GO:0009056
ENSG00000103194	GO:0034641
ENSG00000103194	GO:0043226
ENSG00000103196	GO:0005575
ENSG00000103196	GO:0005576
ENSG00000103196	GO:0005622
ENSG00000103196	GO:0005623
ENSG00000103196	GO:0005737
ENSG00000103196	GO:0016023
ENSG00000103196	GO:0043226
ENSG00000103197	GO:0005575
ENSG00000103197	GO:0005622
ENSG00000103197	GO:0005623
ENSG00000103197	GO:0005634
ENSG00000103197	GO:0005737
ENSG00000103197	GO:0005794
ENSG00000103197	GO:0005829
ENSG00000103197	GO:0005856
ENSG00000103197	GO:0005886
ENSG00000103197	GO:0006461
ENSG00000103197	GO:0006605
ENSG00000103197	GO:0006810
ENSG00000103197	GO:0006913
ENSG00000103197	GO:0006950
ENSG00000103197	GO:0007049
ENSG00000103197	GO:0007165
ENSG00000103197	GO:0009790
ENSG00000103197	GO:0016192
ENSG00000103197	GO:0022607
ENSG00000103197	GO:0040011
ENSG00000103197	GO:0043226
ENSG00000103197	GO:0043234
ENSG00000103197	GO:0048646
ENSG00000103197	GO:0048856
ENSG00000103197	GO:0061024
ENSG00000103197	GO:0065003
ENSG00000103199	GO:0005575
ENSG00000103199	GO:0005622
ENSG00000103199	GO:0005623
ENSG00000103199	GO:0005634
ENSG00000103199	GO:0043226
ENSG00000103202	GO:0005575
ENSG00000103202	GO:0005622
ENSG00000103202	GO:0005623
ENSG00000103202	GO:0005737
ENSG00000103202	GO:0005739
ENSG00000103202	GO:0009058
ENSG00000103202	GO:0034641
ENSG00000103202	GO:0043226
ENSG00000103202	GO:0044281
ENSG00000103222	GO:0005575
ENSG00000103222	GO:0005622
ENSG00000103222	GO:0005623
ENSG00000103222	GO:0005634
ENSG00000103222	GO:0005737
ENSG00000103222	GO:0005794
ENSG00000103222	GO:0005886
ENSG00000103222	GO:0006629
ENSG00000103222	GO:0006810
ENSG00000103222	GO:0009056
ENSG00000103222	GO:0009058
ENSG00000103222	GO:0034641
ENSG00000103222	GO:0034655
ENSG00000103222	GO:0043226
ENSG00000103222	GO:0044281
ENSG00000103222	GO:0055085
ENSG00000103226	GO:0005575
ENSG00000103226	GO:0005623
ENSG00000103227	GO:0005575
ENSG00000103227	GO:0005622
ENSG00000103227	GO:0005623
ENSG00000103227	GO:0005737
ENSG00000103227	GO:0005783
ENSG00000103227	GO:0006810
ENSG00000103227	GO:0043226
ENSG00000103241	GO:0005575
ENSG00000103241	GO:0005622
ENSG00000103241	GO:0005623
ENSG00000103241	GO:0005634
ENSG00000103241	GO:0005654
ENSG00000103241	GO:0006950
ENSG00000103241	GO:0007155
ENSG00000103241	GO:0007165
ENSG00000103241	GO:0009790
ENSG00000103241	GO:0030154
ENSG00000103241	GO:0030198
ENSG00000103241	GO:0043226
ENSG00000103241	GO:0043234
ENSG00000103241	GO:0048646
ENSG00000103241	GO:0048856
ENSG00000103245	GO:0006950
ENSG00000103245	GO:0009058
ENSG00000103245	GO:0042592
ENSG00000103245	GO:0051186
ENSG00000103248	GO:0009058
ENSG00000103248	GO:0034641
ENSG00000103248	GO:0051186
ENSG00000103249	GO:0005575
ENSG00000103249	GO:0005622
ENSG00000103249	GO:0005623
ENSG00000103249	GO:0005737
ENSG00000103249	GO:0005764
ENSG00000103249	GO:0005773
ENSG00000103249	GO:0006810
ENSG00000103249	GO:0043226
ENSG00000103249	GO:0055085
ENSG00000103254	GO:0005575
ENSG00000103254	GO:0005623
ENSG00000103257	GO:0002376
ENSG00000103257	GO:0005575
ENSG00000103257	GO:0005622
ENSG00000103257	GO:0005623
ENSG00000103257	GO:0005737
ENSG00000103257	GO:0005829
ENSG00000103257	GO:0005886
ENSG00000103257	GO:0006520
ENSG00000103257	GO:0006810
ENSG00000103257	GO:0006950
ENSG00000103257	GO:0030154
ENSG00000103257	GO:0034641
ENSG00000103257	GO:0040011
ENSG00000103257	GO:0044281
ENSG00000103257	GO:0048856
ENSG00000103257	GO:0048870
ENSG00000103257	GO:0055085
ENSG00000103260	GO:0005575
ENSG00000103260	GO:0005576
ENSG00000103260	GO:0005615
ENSG00000103260	GO:0030154
ENSG00000103260	GO:0048856
ENSG00000103264	GO:0005575
ENSG00000103264	GO:0005622
ENSG00000103264	GO:0005623
ENSG00000103264	GO:0006950
ENSG00000103264	GO:0007049
ENSG00000103264	GO:0009056
ENSG00000103264	GO:0043234
ENSG00000103266	GO:0005575
ENSG00000103266	GO:0005622
ENSG00000103266	GO:0005623
ENSG00000103266	GO:0005634
ENSG00000103266	GO:0005737
ENSG00000103266	GO:0006464
ENSG00000103266	GO:0006950
ENSG00000103266	GO:0007165
ENSG00000103266	GO:0009056
ENSG00000103266	GO:0043226
ENSG00000103266	GO:0043234
ENSG00000103266	GO:0051604
ENSG00000103269	GO:0005575
ENSG00000103269	GO:0005623
ENSG00000103269	GO:0005886
ENSG00000103269	GO:0007165
ENSG00000103274	GO:0005575
ENSG00000103274	GO:0005622
ENSG00000103274	GO:0005623
ENSG00000103274	GO:0005737
ENSG00000103274	GO:0005829
ENSG00000103274	GO:0009058
ENSG00000103274	GO:0040007
ENSG00000103274	GO:0042592
ENSG00000103274	GO:0051186
ENSG00000103275	GO:0000228
ENSG00000103275	GO:0005575
ENSG00000103275	GO:0005622
ENSG00000103275	GO:0005623
ENSG00000103275	GO:0005634
ENSG00000103275	GO:0005654
ENSG00000103275	GO:0005694
ENSG00000103275	GO:0005730
ENSG00000103275	GO:0005737
ENSG00000103275	GO:0006464
ENSG00000103275	GO:0007049
ENSG00000103275	GO:0007059
ENSG00000103275	GO:0007067
ENSG00000103275	GO:0009056
ENSG00000103275	GO:0043226
ENSG00000103275	GO:0051301
ENSG00000103310	GO:0000003
ENSG00000103310	GO:0005575
ENSG00000103310	GO:0005576
ENSG00000103310	GO:0005578
ENSG00000103310	GO:0005623
ENSG00000103310	GO:0005886
ENSG00000103313	GO:0005575
ENSG00000103313	GO:0005622
ENSG00000103313	GO:0005623
ENSG00000103313	GO:0005634
ENSG00000103313	GO:0005737
ENSG00000103313	GO:0005856
ENSG00000103313	GO:0006950
ENSG00000103313	GO:0043226
