Ensembl ID	HGNC_transcript_name ID
ENSG00000112640	PPP2R5D-004
ENSG00000112640	PPP2R5D-006
ENSG00000112640	PPP2R5D-007
ENSG00000112640	PPP2R5D-008
ENSG00000112640	PPP2R5D-009
ENSG00000112640	PPP2R5D-010
ENSG00000112640	PPP2R5D-011
ENSG00000112640	PPP2R5D-201
ENSG00000112651	MRPL2-001
ENSG00000112651	MRPL2-002
ENSG00000112651	MRPL2-003
ENSG00000112651	MRPL2-004
ENSG00000112651	MRPL2-005
ENSG00000112651	MRPL2-006
ENSG00000112651	MRPL2-007
ENSG00000112651	MRPL2-008
ENSG00000112651	MRPL2-009
ENSG00000112655	PTK7-001
ENSG00000112655	PTK7-002
ENSG00000112655	PTK7-003
ENSG00000112655	PTK7-004
ENSG00000112655	PTK7-005
ENSG00000112655	PTK7-006
ENSG00000112655	PTK7-007
ENSG00000112655	PTK7-008
ENSG00000112655	PTK7-009
ENSG00000112655	PTK7-011
ENSG00000112655	PTK7-012
ENSG00000112655	PTK7-013
ENSG00000112655	PTK7-014
ENSG00000112655	PTK7-015
ENSG00000112655	PTK7-016
ENSG00000112655	PTK7-017
ENSG00000112655	PTK7-018
ENSG00000112655	PTK7-019
ENSG00000112655	PTK7-020
ENSG00000112655	PTK7-021
ENSG00000112655	PTK7-201
ENSG00000112655	PTK7-202
ENSG00000112658	SRF-001
ENSG00000112658	SRF-201
ENSG00000112659	CUL9-001
ENSG00000112659	CUL9-002
ENSG00000112659	CUL9-003
ENSG00000112659	CUL9-004
ENSG00000112659	CUL9-005
ENSG00000112659	CUL9-006
ENSG00000112659	CUL9-007
ENSG00000112659	CUL9-008
ENSG00000112659	CUL9-009
ENSG00000112659	CUL9-010
ENSG00000112659	CUL9-011
ENSG00000112659	CUL9-012
ENSG00000112659	CUL9-013
ENSG00000112659	CUL9-014
ENSG00000112659	CUL9-015
ENSG00000112659	CUL9-016
ENSG00000112659	CUL9-017
ENSG00000112659	CUL9-018
ENSG00000112659	CUL9-201
ENSG00000112664	NUDT3-001
ENSG00000112667	C6orf108-001
ENSG00000112667	C6orf108-002
ENSG00000112667	C6orf108-003
ENSG00000112667	C6orf108-004
ENSG00000112679	DUSP22-001
ENSG00000112679	DUSP22-002
ENSG00000112685	EXOC2-001
ENSG00000112685	EXOC2-002
ENSG00000112685	EXOC2-003
ENSG00000112685	EXOC2-201
ENSG00000112695	COX7A2-001
ENSG00000112695	COX7A2-002
ENSG00000112695	COX7A2-003
ENSG00000112695	COX7A2-004
ENSG00000112695	COX7A2-005
ENSG00000112695	COX7A2-006
ENSG00000112695	COX7A2-007
ENSG00000112695	COX7A2-008
ENSG00000112695	COX7A2-201
ENSG00000112697	TMEM30A-001
ENSG00000112697	TMEM30A-002
ENSG00000112697	TMEM30A-003
ENSG00000112697	TMEM30A-004
ENSG00000112697	TMEM30A-201
ENSG00000112699	GMDS-001
ENSG00000112699	GMDS-002
ENSG00000112699	GMDS-003
ENSG00000112699	GMDS-004
ENSG00000112699	GMDS-005
ENSG00000112699	GMDS-006
ENSG00000112699	GMDS-007
ENSG00000112699	GMDS-008
ENSG00000112699	GMDS-009
ENSG00000112699	GMDS-010
ENSG00000112701	SENP6-001
ENSG00000112701	SENP6-002
ENSG00000112701	SENP6-003
ENSG00000112701	SENP6-004
ENSG00000112701	SENP6-005
ENSG00000112701	SENP6-006
ENSG00000112701	SENP6-007
ENSG00000112701	SENP6-008
ENSG00000112701	SENP6-009
ENSG00000112701	SENP6-010
ENSG00000112701	SENP6-011
ENSG00000112701	SENP6-012
ENSG00000112701	SENP6-201
ENSG00000112701	SENP6-202
ENSG00000112701	SENP6-203
ENSG00000112706	IMPG1-001
ENSG00000112706	IMPG1-002
ENSG00000112706	IMPG1-201
ENSG00000112715	VEGFA-001
ENSG00000112715	VEGFA-002
ENSG00000112715	VEGFA-003
ENSG00000112715	VEGFA-004
ENSG00000112715	VEGFA-005
ENSG00000112715	VEGFA-006
ENSG00000112715	VEGFA-007
ENSG00000112715	VEGFA-008
ENSG00000112715	VEGFA-009
ENSG00000112715	VEGFA-010
ENSG00000112715	VEGFA-011
ENSG00000112715	VEGFA-012
ENSG00000112715	VEGFA-013
ENSG00000112715	VEGFA-014
ENSG00000112715	VEGFA-015
ENSG00000112715	VEGFA-016
ENSG00000112715	VEGFA-017
ENSG00000112715	VEGFA-018
ENSG00000112715	VEGFA-019
ENSG00000112715	VEGFA-020
ENSG00000112715	VEGFA-021
ENSG00000112715	VEGFA-022
ENSG00000112715	VEGFA-023
ENSG00000112715	VEGFA-024
ENSG00000112715	VEGFA-025
ENSG00000112739	PRPF4B-001
ENSG00000112739	PRPF4B-002
ENSG00000112739	PRPF4B-003
ENSG00000112739	PRPF4B-004
ENSG00000112739	PRPF4B-005
ENSG00000112739	PRPF4B-006
ENSG00000112739	PRPF4B-007
ENSG00000112739	PRPF4B-008
ENSG00000112739	PRPF4B-009
ENSG00000112739	PRPF4B-010
ENSG00000112739	PRPF4B-011
ENSG00000112739	PRPF4B-201
ENSG00000112742	TTK-001
ENSG00000112742	TTK-002
ENSG00000112742	TTK-003
ENSG00000112742	TTK-004
ENSG00000112742	TTK-005
ENSG00000112742	TTK-006
ENSG00000112742	TTK-007
ENSG00000112742	TTK-008
ENSG00000112742	TTK-009
ENSG00000112742	TTK-010
ENSG00000112759	SLC29A1-001
ENSG00000112759	SLC29A1-003
ENSG00000112759	SLC29A1-004
ENSG00000112759	SLC29A1-005
ENSG00000112759	SLC29A1-201
ENSG00000112759	SLC29A1-202
ENSG00000112759	SLC29A1-203
ENSG00000112759	SLC29A1-204
ENSG00000112759	SLC29A1-205
ENSG00000112759	SLC29A1-206
ENSG00000112759	SLC29A1-207
ENSG00000112759	SLC29A1-208
ENSG00000112761	WISP3-001
ENSG00000112761	WISP3-002
ENSG00000112761	WISP3-003
ENSG00000112761	WISP3-004
ENSG00000112761	WISP3-005
ENSG00000112761	WISP3-006
ENSG00000112761	WISP3-201
ENSG00000112761	WISP3-202
ENSG00000112761	WISP3-203
ENSG00000112761	WISP3-204
ENSG00000112763	BTN2A1-001
ENSG00000112763	BTN2A1-002
ENSG00000112763	BTN2A1-003
ENSG00000112763	BTN2A1-004
ENSG00000112763	BTN2A1-006
ENSG00000112763	BTN2A1-007
ENSG00000112763	BTN2A1-201
ENSG00000112763	BTN2A1-202
ENSG00000112769	LAMA4-001
ENSG00000112769	LAMA4-002
ENSG00000112769	LAMA4-003
ENSG00000112769	LAMA4-004
ENSG00000112769	LAMA4-005
ENSG00000112769	LAMA4-006
ENSG00000112769	LAMA4-007
ENSG00000112769	LAMA4-008
ENSG00000112769	LAMA4-009
ENSG00000112769	LAMA4-010
ENSG00000112769	LAMA4-011
ENSG00000112769	LAMA4-012
ENSG00000112769	LAMA4-013
ENSG00000112769	LAMA4-014
ENSG00000112769	LAMA4-015
ENSG00000112769	LAMA4-016
ENSG00000112769	LAMA4-017
ENSG00000112769	LAMA4-018
ENSG00000112769	LAMA4-019
ENSG00000112769	LAMA4-020
ENSG00000112769	LAMA4-021
ENSG00000112769	LAMA4-201
ENSG00000112769	LAMA4-202
ENSG00000112769	LAMA4-203
ENSG00000112773	FAM46A-001
ENSG00000112773	FAM46A-002
ENSG00000112773	FAM46A-003
ENSG00000112773	FAM46A-004
ENSG00000112773	FAM46A-005
ENSG00000112782	CLIC5-001
ENSG00000112782	CLIC5-002
ENSG00000112782	CLIC5-003
ENSG00000112782	CLIC5-004
ENSG00000112782	CLIC5-005
ENSG00000112782	CLIC5-006
ENSG00000112782	CLIC5-007
ENSG00000112782	CLIC5-201
ENSG00000112787	FBRSL1-001
ENSG00000112787	FBRSL1-002
ENSG00000112787	FBRSL1-003
ENSG00000112787	FBRSL1-004
ENSG00000112787	FBRSL1-005
ENSG00000112787	FBRSL1-006
ENSG00000112787	FBRSL1-007
ENSG00000112787	FBRSL1-008
ENSG00000112787	FBRSL1-009
ENSG00000112787	FBRSL1-201
ENSG00000112796	ENPP5-001
ENSG00000112796	ENPP5-002
ENSG00000112796	ENPP5-003
ENSG00000112799	LY86-001
ENSG00000112799	LY86-201
ENSG00000112812	PRSS16-001
ENSG00000112812	PRSS16-002
ENSG00000112812	PRSS16-003
ENSG00000112812	PRSS16-005
ENSG00000112812	PRSS16-006
ENSG00000112812	PRSS16-007
ENSG00000112812	PRSS16-008
ENSG00000112812	PRSS16-009
ENSG00000112812	PRSS16-010
ENSG00000112812	PRSS16-011
ENSG00000112812	PRSS16-012
ENSG00000112812	PRSS16-013
ENSG00000112812	PRSS16-014
ENSG00000112812	PRSS16-015
ENSG00000112812	PRSS16-016
ENSG00000112812	PRSS16-017
ENSG00000112812	PRSS16-018
ENSG00000112812	PRSS16-019
ENSG00000112812	PRSS16-020
ENSG00000112812	PRSS16-021
ENSG00000112812	PRSS16-201
ENSG00000112812	PRSS16-202
ENSG00000112818	MEP1A-001
ENSG00000112837	TBX18-001
ENSG00000112837	TBX18-201
ENSG00000112851	ERBB2IP-001
ENSG00000112851	ERBB2IP-002
ENSG00000112851	ERBB2IP-003
ENSG00000112851	ERBB2IP-004
ENSG00000112851	ERBB2IP-005
ENSG00000112851	ERBB2IP-006
ENSG00000112851	ERBB2IP-007
ENSG00000112851	ERBB2IP-009
ENSG00000112851	ERBB2IP-010
ENSG00000112851	ERBB2IP-011
ENSG00000112851	ERBB2IP-012
ENSG00000112851	ERBB2IP-013
ENSG00000112851	ERBB2IP-014
ENSG00000112851	ERBB2IP-015
ENSG00000112851	ERBB2IP-016
ENSG00000112851	ERBB2IP-017
ENSG00000112851	ERBB2IP-201
ENSG00000112851	ERBB2IP-202
ENSG00000112851	ERBB2IP-203
ENSG00000112852	PCDHB2-001
ENSG00000112855	HARS2-001
ENSG00000112855	HARS2-002
ENSG00000112855	HARS2-003
ENSG00000112855	HARS2-004
ENSG00000112855	HARS2-005
ENSG00000112855	HARS2-006
ENSG00000112855	HARS2-007
ENSG00000112855	HARS2-008
ENSG00000112855	HARS2-009
ENSG00000112855	HARS2-010
ENSG00000112855	HARS2-011
ENSG00000112855	HARS2-012
ENSG00000112855	HARS2-201
ENSG00000112855	HARS2-202
ENSG00000112855	HARS2-203
ENSG00000112855	HARS2-204
ENSG00000112874	NUDT12-001
ENSG00000112874	NUDT12-002
ENSG00000112874	NUDT12-003
ENSG00000112874	NUDT12-004
ENSG00000112877	CEP72-001
ENSG00000112877	CEP72-002
ENSG00000112877	CEP72-003
ENSG00000112877	CEP72-004
ENSG00000112877	CEP72-201
ENSG00000112893	MAN2A1-001
ENSG00000112893	MAN2A1-004
ENSG00000112893	MAN2A1-005
ENSG00000112893	MAN2A1-006
ENSG00000112893	MAN2A1-007
ENSG00000112893	MAN2A1-008
ENSG00000112902	SEMA5A-001
ENSG00000112902	SEMA5A-002
ENSG00000112902	SEMA5A-003
ENSG00000112902	SEMA5A-004
ENSG00000112936	C7-001
ENSG00000112936	C7-002
ENSG00000112936	C7-003
ENSG00000112936	C7-004
ENSG00000112936	C7-005
ENSG00000112936	C7-006
ENSG00000112936	C7-012
ENSG00000112936	C7-201
ENSG00000112936	C7-202
ENSG00000112941	PAPD7-001
ENSG00000112941	PAPD7-003
ENSG00000112941	PAPD7-004
ENSG00000112941	PAPD7-005
ENSG00000112941	PAPD7-006
ENSG00000112941	PAPD7-007
ENSG00000112964	GHR-001
ENSG00000112964	GHR-002
ENSG00000112964	GHR-003
ENSG00000112964	GHR-004
ENSG00000112964	GHR-005
ENSG00000112964	GHR-201
ENSG00000112964	GHR-202
ENSG00000112964	GHR-203
ENSG00000112972	HMGCS1-001
ENSG00000112972	HMGCS1-003
ENSG00000112972	HMGCS1-004
ENSG00000112972	HMGCS1-005
ENSG00000112972	HMGCS1-006
ENSG00000112972	HMGCS1-007
ENSG00000112972	HMGCS1-008
ENSG00000112972	HMGCS1-201
ENSG00000112977	DAP-001
ENSG00000112977	DAP-002
ENSG00000112977	DAP-003
ENSG00000112977	DAP-004
ENSG00000112977	DAP-006
ENSG00000112977	DAP-007
ENSG00000112981	NME5-001
ENSG00000112981	NME5-002
ENSG00000112981	NME5-003
ENSG00000112981	NME5-004
ENSG00000112981	NME5-005
ENSG00000112981	NME5-006
ENSG00000112983	BRD8-001
ENSG00000112983	BRD8-002
ENSG00000112983	BRD8-003
ENSG00000112983	BRD8-004
ENSG00000112983	BRD8-005
ENSG00000112983	BRD8-006
ENSG00000112983	BRD8-007
ENSG00000112983	BRD8-008
ENSG00000112983	BRD8-009
ENSG00000112983	BRD8-010
ENSG00000112983	BRD8-011
ENSG00000112983	BRD8-012
ENSG00000112983	BRD8-013
ENSG00000112983	BRD8-014
ENSG00000112983	BRD8-015
ENSG00000112983	BRD8-016
ENSG00000112983	BRD8-017
ENSG00000112983	BRD8-018
ENSG00000112983	BRD8-019
ENSG00000112983	BRD8-020
ENSG00000112983	BRD8-022
ENSG00000112983	BRD8-025
ENSG00000112983	BRD8-026
ENSG00000112983	BRD8-027
ENSG00000112983	BRD8-028
ENSG00000112983	BRD8-201
ENSG00000112983	BRD8-202
ENSG00000112983	BRD8-203
ENSG00000112984	KIF20A-001
ENSG00000112984	KIF20A-002
ENSG00000112984	KIF20A-003
ENSG00000112984	KIF20A-004
ENSG00000112984	KIF20A-005
ENSG00000112984	KIF20A-006
ENSG00000112984	KIF20A-007
ENSG00000112992	NNT-001
ENSG00000112992	NNT-002
ENSG00000112992	NNT-004
ENSG00000112992	NNT-006
ENSG00000112992	NNT-007
ENSG00000112992	NNT-008
ENSG00000112992	NNT-009
ENSG00000112992	NNT-010
ENSG00000112992	NNT-011
ENSG00000112992	NNT-012
ENSG00000112992	NNT-201
ENSG00000112992	NNT-202
ENSG00000112996	MRPS30-001
ENSG00000112996	MRPS30-002
ENSG00000112996	MRPS30-003
ENSG00000112996	MRPS30-004
ENSG00000113013	HSPA9-001
ENSG00000113013	HSPA9-002
ENSG00000113013	HSPA9-003
ENSG00000113013	HSPA9-004
ENSG00000113013	HSPA9-005
ENSG00000113013	HSPA9-006
ENSG00000113013	HSPA9-007
ENSG00000113013	HSPA9-008
ENSG00000113013	HSPA9-010
ENSG00000113013	HSPA9-011
ENSG00000113013	HSPA9-012
ENSG00000113013	HSPA9-013
ENSG00000113013	HSPA9-014
ENSG00000113013	HSPA9-201
ENSG00000113013	HSPA9-202
ENSG00000113048	MRPS27-001
ENSG00000113048	MRPS27-002
ENSG00000113048	MRPS27-003
ENSG00000113048	MRPS27-004
ENSG00000113048	MRPS27-005
ENSG00000113048	MRPS27-006
ENSG00000113048	MRPS27-007
ENSG00000113048	MRPS27-008
ENSG00000113048	MRPS27-009
ENSG00000113048	MRPS27-010
ENSG00000113048	MRPS27-011
ENSG00000113048	MRPS27-012
ENSG00000113048	MRPS27-013
ENSG00000113048	MRPS27-014
ENSG00000113048	MRPS27-015
ENSG00000113048	MRPS27-016
ENSG00000113048	MRPS27-017
ENSG00000113068	PFDN1-001
ENSG00000113068	PFDN1-002
ENSG00000113068	PFDN1-003
ENSG00000113068	PFDN1-004
ENSG00000113068	PFDN1-005
ENSG00000113068	PFDN1-006
ENSG00000113068	PFDN1-007
ENSG00000113070	HBEGF-001
ENSG00000113070	HBEGF-002
ENSG00000113070	HBEGF-003
ENSG00000113070	HBEGF-201
ENSG00000113073	SLC4A9-001
ENSG00000113073	SLC4A9-002
ENSG00000113073	SLC4A9-003
ENSG00000113073	SLC4A9-004
ENSG00000113073	SLC4A9-005
ENSG00000113073	SLC4A9-006
ENSG00000113073	SLC4A9-201
ENSG00000113083	LOX-001
ENSG00000113083	LOX-002
ENSG00000113083	LOX-003
ENSG00000113083	LOX-005
ENSG00000113083	LOX-006
ENSG00000113083	LOX-201
ENSG00000113083	LOX-202
ENSG00000113088	GZMK-001
ENSG00000113088	GZMK-002
ENSG00000113100	CDH9-001
ENSG00000113100	CDH9-002
ENSG00000113100	CDH9-003
ENSG00000113100	CDH9-004
ENSG00000113100	CDH9-005
ENSG00000113108	APBB3-001
ENSG00000113108	APBB3-002
ENSG00000113108	APBB3-003
ENSG00000113108	APBB3-004
ENSG00000113108	APBB3-005
ENSG00000113108	APBB3-006
ENSG00000113108	APBB3-007
ENSG00000113108	APBB3-008
ENSG00000113108	APBB3-009
ENSG00000113108	APBB3-011
ENSG00000113108	APBB3-012
ENSG00000113108	APBB3-014
ENSG00000113108	APBB3-015
ENSG00000113108	APBB3-016
ENSG00000113108	APBB3-017
ENSG00000113108	APBB3-018
ENSG00000113108	APBB3-019
ENSG00000113108	APBB3-020
ENSG00000113108	APBB3-021
ENSG00000113108	APBB3-022
ENSG00000113108	APBB3-023
ENSG00000113108	APBB3-024
ENSG00000113108	APBB3-025
ENSG00000113108	APBB3-201
ENSG00000113108	APBB3-202
ENSG00000113119	TMCO6-001
ENSG00000113119	TMCO6-002
ENSG00000113119	TMCO6-004
ENSG00000113119	TMCO6-006
ENSG00000113119	TMCO6-008
ENSG00000113119	TMCO6-009
ENSG00000113119	TMCO6-010
ENSG00000113119	TMCO6-011
ENSG00000113119	TMCO6-012
ENSG00000113119	TMCO6-013
ENSG00000113119	TMCO6-016
ENSG00000113119	TMCO6-017
ENSG00000113119	TMCO6-018
ENSG00000113119	TMCO6-019
ENSG00000113119	TMCO6-201
ENSG00000113140	SPARC-001
ENSG00000113140	SPARC-002
ENSG00000113140	SPARC-003
ENSG00000113140	SPARC-004
ENSG00000113140	SPARC-005
ENSG00000113140	SPARC-006
ENSG00000113140	SPARC-007
ENSG00000113140	SPARC-008
ENSG00000113140	SPARC-009
ENSG00000113141	IK-001
ENSG00000113141	IK-004
ENSG00000113141	IK-005
ENSG00000113141	IK-006
ENSG00000113141	IK-007
ENSG00000113141	IK-008
ENSG00000113141	IK-009
ENSG00000113141	IK-010
ENSG00000113141	IK-011
ENSG00000113141	IK-012
ENSG00000113141	IK-013
ENSG00000113141	IK-201
ENSG00000113161	HMGCR-001
ENSG00000113161	HMGCR-002
ENSG00000113161	HMGCR-004
ENSG00000113161	HMGCR-005
ENSG00000113161	HMGCR-006
ENSG00000113161	HMGCR-007
ENSG00000113161	HMGCR-008
ENSG00000113161	HMGCR-009
ENSG00000113161	HMGCR-010
ENSG00000113161	HMGCR-011
ENSG00000113161	HMGCR-012
ENSG00000113161	HMGCR-013
ENSG00000113161	HMGCR-014
ENSG00000113161	HMGCR-201
ENSG00000113161	HMGCR-202
ENSG00000113163	COL4A3BP-001
ENSG00000113163	COL4A3BP-002
ENSG00000113163	COL4A3BP-003
ENSG00000113163	COL4A3BP-005
ENSG00000113163	COL4A3BP-006
ENSG00000113163	COL4A3BP-007
ENSG00000113194	FAF2-001
ENSG00000113194	FAF2-003
ENSG00000113194	FAF2-004
ENSG00000113194	FAF2-005
ENSG00000113194	FAF2-006
ENSG00000113194	FAF2-007
ENSG00000113194	FAF2-201
ENSG00000113196	HAND1-001
ENSG00000113205	PCDHB3-001
ENSG00000113209	PCDHB5-001
ENSG00000113209	PCDHB5-201
ENSG00000113211	PCDHB6-001
ENSG00000113211	PCDHB6-201
ENSG00000113211	PCDHB6-202
ENSG00000113212	PCDHB7-001
ENSG00000113212	PCDHB7-201
ENSG00000113231	PDE8B-001
ENSG00000113231	PDE8B-002
ENSG00000113231	PDE8B-003
ENSG00000113231	PDE8B-004
ENSG00000113231	PDE8B-005
ENSG00000113231	PDE8B-006
ENSG00000113231	PDE8B-007
ENSG00000113231	PDE8B-008
ENSG00000113231	PDE8B-009
ENSG00000113240	CLK4-001
ENSG00000113240	CLK4-002
ENSG00000113240	CLK4-003
ENSG00000113240	CLK4-004
ENSG00000113240	CLK4-005
ENSG00000113240	CLK4-006
ENSG00000113240	CLK4-007
ENSG00000113240	CLK4-008
ENSG00000113240	CLK4-009
ENSG00000113240	CLK4-010
ENSG00000113240	CLK4-011
ENSG00000113240	CLK4-012
ENSG00000113240	CLK4-013
ENSG00000113240	CLK4-201
ENSG00000113248	PCDHB15-001
ENSG00000113249	HAVCR1-001
ENSG00000113249	HAVCR1-002
ENSG00000113249	HAVCR1-003
ENSG00000113249	HAVCR1-004
ENSG00000113249	HAVCR1-005
ENSG00000113249	HAVCR1-201
ENSG00000113249	HAVCR1-202
ENSG00000113262	GRM6-001
ENSG00000113262	GRM6-002
ENSG00000113262	GRM6-003
ENSG00000113262	GRM6-004
ENSG00000113262	GRM6-201
ENSG00000113262	GRM6-202
ENSG00000113263	ITK-001
ENSG00000113263	ITK-002
ENSG00000113263	ITK-003
ENSG00000113263	ITK-005
ENSG00000113263	ITK-006
ENSG00000113263	ITK-007
ENSG00000113263	ITK-008
ENSG00000113263	ITK-009
ENSG00000113263	ITK-010
ENSG00000113263	ITK-011
ENSG00000113263	ITK-201
ENSG00000113269	RNF130-001
ENSG00000113269	RNF130-002
ENSG00000113269	RNF130-003
ENSG00000113269	RNF130-004
ENSG00000113269	RNF130-005
ENSG00000113269	RNF130-006
ENSG00000113269	RNF130-007
ENSG00000113269	RNF130-008
ENSG00000113269	RNF130-009
ENSG00000113272	THG1L-001
ENSG00000113272	THG1L-002
ENSG00000113272	THG1L-005
ENSG00000113272	THG1L-201
ENSG00000113273	ARSB-001
ENSG00000113273	ARSB-002
ENSG00000113273	ARSB-003
ENSG00000113273	ARSB-004
ENSG00000113273	ARSB-005
ENSG00000113282	CLINT1-001
ENSG00000113282	CLINT1-002
ENSG00000113282	CLINT1-003
ENSG00000113282	CLINT1-004
ENSG00000113282	CLINT1-005
ENSG00000113282	CLINT1-006
ENSG00000113282	CLINT1-007
ENSG00000113282	CLINT1-008
ENSG00000113282	CLINT1-009
ENSG00000113282	CLINT1-201
ENSG00000113282	CLINT1-202
ENSG00000113296	THBS4-001
ENSG00000113296	THBS4-002
ENSG00000113296	THBS4-003
ENSG00000113296	THBS4-004
ENSG00000113296	THBS4-005
ENSG00000113296	THBS4-006
ENSG00000113296	THBS4-007
ENSG00000113300	CNOT6-001
ENSG00000113300	CNOT6-003
ENSG00000113300	CNOT6-004
ENSG00000113300	CNOT6-005
ENSG00000113300	CNOT6-006
ENSG00000113300	CNOT6-201
ENSG00000113302	IL12B-001
ENSG00000113303	BTNL8-001
ENSG00000113303	BTNL8-002
ENSG00000113303	BTNL8-003
ENSG00000113303	BTNL8-004
ENSG00000113303	BTNL8-005
ENSG00000113303	BTNL8-006
ENSG00000113303	BTNL8-007
ENSG00000113303	BTNL8-008
ENSG00000113303	BTNL8-009
ENSG00000113303	BTNL8-201
ENSG00000113312	TTC1-001
ENSG00000113312	TTC1-002
ENSG00000113312	TTC1-003
ENSG00000113312	TTC1-004
ENSG00000113312	TTC1-005
ENSG00000113318	MSH3-001
ENSG00000113318	MSH3-003
ENSG00000113318	MSH3-004
ENSG00000113318	MSH3-201
ENSG00000113319	RASGRF2-001
ENSG00000113319	RASGRF2-002
ENSG00000113319	RASGRF2-004
ENSG00000113319	RASGRF2-005
ENSG00000113319	RASGRF2-006
ENSG00000113327	GABRG2-001
ENSG00000113327	GABRG2-002
ENSG00000113327	GABRG2-003
ENSG00000113327	GABRG2-004
ENSG00000113327	GABRG2-005
ENSG00000113327	GABRG2-006
ENSG00000113327	GABRG2-201
ENSG00000113328	CCNG1-001
ENSG00000113328	CCNG1-002
ENSG00000113328	CCNG1-004
ENSG00000113328	CCNG1-007
ENSG00000113328	CCNG1-008
ENSG00000113328	CCNG1-009
ENSG00000113328	CCNG1-010
ENSG00000113328	CCNG1-011
ENSG00000113328	CCNG1-012
ENSG00000113328	CCNG1-013
ENSG00000113328	CCNG1-014
ENSG00000113328	CCNG1-015
ENSG00000113328	CCNG1-201
ENSG00000113328	CCNG1-202
ENSG00000113356	POLR3G-001
ENSG00000113356	POLR3G-003
ENSG00000113356	POLR3G-004
ENSG00000113356	POLR3G-005
ENSG00000113356	POLR3G-006
ENSG00000113356	POLR3G-007
ENSG00000113356	POLR3G-201
ENSG00000113360	DROSHA-002
ENSG00000113360	DROSHA-003
ENSG00000113360	DROSHA-005
ENSG00000113360	DROSHA-006
ENSG00000113360	DROSHA-007
ENSG00000113360	DROSHA-008
ENSG00000113360	DROSHA-009
ENSG00000113360	DROSHA-011
ENSG00000113360	DROSHA-012
ENSG00000113360	DROSHA-013
ENSG00000113360	DROSHA-014
ENSG00000113360	DROSHA-015
ENSG00000113360	DROSHA-016
ENSG00000113360	DROSHA-017
ENSG00000113360	DROSHA-018
ENSG00000113360	DROSHA-019
ENSG00000113360	DROSHA-020
ENSG00000113360	DROSHA-021
ENSG00000113360	DROSHA-023
ENSG00000113360	DROSHA-201
ENSG00000113360	DROSHA-202
ENSG00000113360	DROSHA-203
ENSG00000113360	DROSHA-204
ENSG00000113361	CDH6-001
ENSG00000113361	CDH6-002
ENSG00000113361	CDH6-003
ENSG00000113361	CDH6-004
ENSG00000113361	CDH6-005
ENSG00000113368	LMNB1-001
ENSG00000113368	LMNB1-002
ENSG00000113368	LMNB1-003
ENSG00000113368	LMNB1-004
ENSG00000113368	LMNB1-005
ENSG00000113368	LMNB1-006
ENSG00000113368	LMNB1-007
ENSG00000113368	LMNB1-008
ENSG00000113368	LMNB1-009
ENSG00000113368	LMNB1-011
ENSG00000113369	ARRDC3-001
ENSG00000113369	ARRDC3-002
ENSG00000113369	ARRDC3-004
ENSG00000113369	ARRDC3-005
ENSG00000113369	ARRDC3-006
ENSG00000113369	ARRDC3-008
ENSG00000113369	ARRDC3-010
ENSG00000113384	GOLPH3-001
ENSG00000113384	GOLPH3-002
ENSG00000113384	GOLPH3-003
ENSG00000113384	GOLPH3-004
ENSG00000113384	GOLPH3-201
ENSG00000113387	SUB1-001
ENSG00000113387	SUB1-004
ENSG00000113387	SUB1-005
ENSG00000113387	SUB1-006
ENSG00000113387	SUB1-007
ENSG00000113387	SUB1-008
ENSG00000113387	SUB1-009
ENSG00000113387	SUB1-010
ENSG00000113387	SUB1-011
ENSG00000113387	SUB1-012
ENSG00000113387	SUB1-013
ENSG00000113387	SUB1-014
ENSG00000113387	SUB1-015
ENSG00000113387	SUB1-201
ENSG00000113389	NPR3-001
ENSG00000113389	NPR3-002
ENSG00000113389	NPR3-003
ENSG00000113389	NPR3-004
ENSG00000113389	NPR3-005
ENSG00000113389	NPR3-006
ENSG00000113389	NPR3-201
ENSG00000113391	FAM172A-001
ENSG00000113391	FAM172A-002
ENSG00000113391	FAM172A-004
ENSG00000113391	FAM172A-005
ENSG00000113391	FAM172A-006
ENSG00000113391	FAM172A-007
ENSG00000113391	FAM172A-008
ENSG00000113391	FAM172A-010
ENSG00000113391	FAM172A-011
ENSG00000113396	SLC27A6-001
ENSG00000113396	SLC27A6-002
ENSG00000113396	SLC27A6-003
ENSG00000113396	SLC27A6-004
ENSG00000113407	TARS-001
ENSG00000113407	TARS-002
ENSG00000113407	TARS-003
ENSG00000113407	TARS-004
ENSG00000113407	TARS-005
ENSG00000113407	TARS-006
ENSG00000113407	TARS-007
ENSG00000113407	TARS-008
ENSG00000113407	TARS-009
ENSG00000113407	TARS-010
ENSG00000113407	TARS-011
ENSG00000113407	TARS-012
ENSG00000113407	TARS-013
ENSG00000113407	TARS-014
ENSG00000113407	TARS-201
ENSG00000113407	TARS-202
ENSG00000113430	IRX4-001
ENSG00000113430	IRX4-002
ENSG00000113430	IRX4-003
ENSG00000113430	IRX4-004
ENSG00000113430	IRX4-005
ENSG00000113430	IRX4-006
ENSG00000113441	LNPEP-001
ENSG00000113441	LNPEP-002
ENSG00000113441	LNPEP-004
ENSG00000113441	LNPEP-005
ENSG00000113441	LNPEP-007
ENSG00000113448	PDE4D-001
ENSG00000113448	PDE4D-002
ENSG00000113448	PDE4D-003
ENSG00000113448	PDE4D-004
ENSG00000113448	PDE4D-005
ENSG00000113448	PDE4D-006
ENSG00000113448	PDE4D-007
ENSG00000113448	PDE4D-008
